id_municipio,alunos,taxa_prevista,taxa_real_2024,meta_2025,meta_2030,nome,sigla_uf,gap_previsto_meta_2025
1503044,228,0.4792510590773955,0.6710526315789473,58.23,80.0,Floresta do Araguaia,PA,-10.304894092260447
2106805,143,0.6970342495881326,0.6993006993006993,80.0,80.0,Mirinzal,MA,-10.296575041186742
3117900,117,0.6517294133854257,0.8376068376068376,75.46,80.0,Congonhal,MG,-10.287058661457422
2613800,136,0.4854209634574409,0.4264705882352941,58.82,80.0,São Vicente Ferrer,PE,-10.277903654255908
3123205,117,0.6005408704947064,0.8547008547008547,70.33,80.0,Dores do Indaiá,MG,-10.27591295052936
2908408,446,0.333123764511172,0.3094170403587444,43.58,80.0,Conceição do Coité,BA,-10.267623548882803
5106257,245,0.6395739436952836,0.4489795918367347,74.21,80.0,Nova Xavantina,MT,-10.252605630471628
3305604,260,0.5317879183690954,0.5769230769230769,63.43,80.0,Silva Jardim,RJ,-10.251208163090453
3114501,169,0.6759124824592619,0.8165680473372781,77.84,80.0,Carmópolis de Minas,MG,-10.248751754073808
3152006,292,0.5970864814903929,0.6643835616438356,69.94,80.0,Pompéu,MG,-10.231351850960706
2607752,274,0.6814591688179485,0.8284671532846716,78.37,80.0,Itapissuma,PE,-10.224083118205144
1503606,1827,0.5694879770722072,0.6009852216748769,67.16,80.0,Itaituba,PA,-10.211202292779276
3112703,149,0.5753797525133566,0.6375838926174496,67.74,80.0,Capitão Enéas,MG,-10.202024748664336
2609154,174,0.5422941399602721,0.5287356321839081,64.43,80.0,Manari,PE,-10.200586003972795
2703809,197,0.3744518418987022,0.27411167512690354,47.64,80.0,Joaquim Gomes,AL,-10.194815810129782
1504000,256,0.47946039225685344,0.4921875,58.14,80.0,Limoeiro do Ajuru,PA,-10.193960774314654
2105963,106,0.6980700898329817,0.9716981132075472,80.0,80.0,Lagoa Grande do Maranhão,MA,-10.192991016701825
2906501,510,0.36788927119489945,0.36666666666666664,46.98,80.0,Candeias,BA,-10.191072880510049
1600501,384,0.31206935633085664,0.21354166666666666,41.39,80.0,Oiapoque,AP,-10.183064366914337
1501006,106,0.544799270520155,0.6415094339622641,64.66,80.0,Aveiro,PA,-10.180072947984499
2707305,298,0.39898342621551985,0.4597315436241611,50.05,80.0,Porto Calvo,AL,-10.151657378448014
5001003,434,0.5061943533322981,0.5806451612903226,60.77,80.0,Aparecida do Taboado,MS,-10.150564666770194
2600708,237,0.5312013211046909,0.39662447257383965,63.27,80.0,Aliança,PE,-10.149867889530917
2704500,408,0.3666676544014804,0.4583333333333333,46.77,80.0,Maragogi,AL,-10.103234559851963
3139201,187,0.6793300306169038,0.7593582887700535,78.03,80.0,Malacacheta,MG,-10.09699693830963
1503309,630,0.40105891162822094,0.4031746031746032,50.18,80.0,Igarapé-Miri,PA,-10.074108837177903
2905800,236,0.31219697531318624,0.2838983050847458,41.28,80.0,Camamu,BA,-10.060302468681378
2612802,132,0.619660025504766,0.7954545454545454,72.0,80.0,Santa Terezinha,PE,-10.033997449523405
1503093,300,0.4701042707336113,0.43666666666666665,57.03,80.0,Goianésia do Pará,PA,-10.019572926638872
2607505,205,0.5615810646454169,0.5853658536585366,66.17,80.0,Itaíba,PE,-10.011893535458313
2910008,112,0.4101136434966658,0.4107142857142857,51.02,80.0,Dário Meira,BA,-10.008635650333424
2921708,219,0.39803895188598826,0.2831050228310502,49.79,80.0,Morro do Chapéu,BA,-9.986104811401177
2206803,158,0.5928908447695448,0.45569620253164556,69.27,80.0,Nossa Senhora dos Remédios,PI,-9.980915523045518
2402600,654,0.30586884577228834,0.3470948012232416,40.56,80.0,Ceará-Mirim,RN,-9.97311542277117
4319604,145,0.7003210917281601,0.5241379310344828,80.0,80.0,São Sepé,RS,-9.967890827183979
1502954,292,0.5178367251668077,0.5136986301369864,61.74,80.0,Eldorado do Carajás,PA,-9.956327483319235
3159803,252,0.637378338667006,0.6309523809523809,73.65,80.0,Santa Vitória,MG,-9.912166133299408
5004601,350,0.6548200224449535,0.7942857142857143,75.39,80.0,Itaquiraí,MS,-9.907997755504653
2607653,247,0.48913156562743687,0.43724696356275305,58.78,80.0,Itambé,PE,-9.866843437256314
2904100,100,0.42398089902031066,0.32,52.26,80.0,Boquira,BA,-9.86191009796893
2928208,230,0.3486378714918028,0.3869565217391304,44.72,80.0,Santana,BA,-9.856212850819716
4209300,1478,0.4892821162851084,0.5230040595399188,58.78,80.0,Lages,SC,-9.851788371489157
4203006,754,0.6319677250332526,0.6618037135278515,73.04,80.0,Caçador,SC,-9.843227496674743
2805505,156,0.3560521757137829,0.40384615384615385,45.43,80.0,Poço Verde,SE,-9.82478242862171
2601409,421,0.5786145889516907,0.5273159144893111,67.68,80.0,Barreiros,PE,-9.818541104830935
2706448,232,0.5228168601615379,0.3577586206896552,62.1,80.0,Paripueira,AL,-9.81831398384621
2704609,111,0.6252393795419422,0.7477477477477478,72.33,80.0,Maravilha,AL,-9.806062045805781
5101407,383,0.5681916649204704,0.6266318537859008,66.61,80.0,Aripuanã,MT,-9.790833507952968
2605905,162,0.5574427245991774,0.7716049382716049,65.53,80.0,Gameleira,PE,-9.785727540082256
1101005,124,0.6011494942710311,0.7096774193548387,69.88,80.0,Governador Jorge Teixeira,RO,-9.765050572896882
2804003,123,0.2721983417079553,0.3089430894308943,36.97,80.0,Maruim,SE,-9.750165829204466
3133709,162,0.6498076139499702,0.8024691358024691,74.73,80.0,Itatiaiuçu,MG,-9.749238605002986
2908903,169,0.35860142796954286,0.21301775147928995,45.58,80.0,Coração de Maria,BA,-9.719857203045713
5107008,242,0.4806130998772401,0.4669421487603306,57.77,80.0,Poxoréo,MT,-9.708690012275994
2906204,255,0.3443894635547081,0.33725490196078434,44.12,80.0,Canarana,BA,-9.681053644529186
2901205,115,0.4036936495105887,0.3217391304347826,50.04,80.0,Anagé,BA,-9.67063504894113
4322400,966,0.5769817019602688,0.4668737060041408,67.36,80.0,Uruguaiana,RS,-9.66182980397312
1501956,141,0.48547126595615775,0.5177304964539007,58.2,80.0,Cachoeira do Piriá,PA,-9.65287340438423
2929206,342,0.35159999474138104,0.2573099415204678,44.81,80.0,São Francisco do Conde,BA,-9.650000525861898
2702900,395,0.39786075165399637,0.39746835443037976,49.42,80.0,Girau do Ponciano,AL,-9.633924834600364
1503903,782,0.49563898141776996,0.5025575447570333,59.19,80.0,Juruti,PA,-9.626101858223002
4218905,113,0.5700435952288108,0.7610619469026548,66.62,80.0,Urubici,SC,-9.61564047711893
2706802,226,0.3662590004892927,0.4247787610619469,46.24,80.0,Piaçabuçu,AL,-9.614099951070727
3302858,1227,0.41419824130731253,0.3545232273838631,51.02,80.0,Mesquita,RJ,-9.600175869268753
2507101,143,0.6472152238245137,0.8321678321678322,74.3,80.0,Itapororoca,PB,-9.578477617548629
5209705,394,0.629060161888791,0.6548223350253807,72.44,80.0,Hidrolândia,GO,-9.533983811120898
1506161,219,0.4446003240818308,0.5570776255707762,53.98,80.0,Rio Maria,PA,-9.519967591816915
2100709,141,0.6549186254505823,0.41134751773049644,75.01,80.0,Anajatuba,MA,-9.518137454941765
4204301,950,0.6795486563359412,0.7178947368421053,77.47,80.0,Concórdia,SC,-9.515134366405874
2908507,208,0.3878742233605923,0.375,48.3,80.0,Conceição do Jacuípe,BA,-9.512577663940768
3301850,593,0.5042664169629179,0.47386172006745364,59.91,80.0,Guapimirim,RJ,-9.483358303708215
3118403,208,0.6160097386843367,0.5625,71.07,80.0,Conselheiro Pena,MG,-9.469026131566324
2602605,420,0.5232126121532763,0.49047619047619045,61.79,80.0,Brejo da Madre de Deus,PE,-9.468738784672368
2507507,5447,0.4803407725162582,0.5581053791077657,57.49,80.0,João Pessoa,PB,-9.455922748374185
2600500,455,0.5542656095936171,0.5714285714285714,64.88,80.0,Águas Belas,PE,-9.45343904063828
2603454,1192,0.5616295224990386,0.5805369127516778,65.61,80.0,Camaragibe,PE,-9.447047750096132
1500859,318,0.49481336872210724,0.4811320754716981,58.92,80.0,Anapu,PA,-9.438663127789276
2607307,363,0.6506853055036557,0.7052341597796143,74.47,80.0,Ipubi,PE,-9.401469449634433
2702603,223,0.3960207995325168,0.4484304932735426,49.0,80.0,Feira Grande,AL,-9.397920046748318
2913101,100,0.3201573374238872,0.28,41.4,80.0,Ibititá,BA,-9.38426625761128
1505437,425,0.4949553314230205,0.5341176470588235,58.86,80.0,Ourilândia do Norte,PA,-9.364466857697948
2915205,190,0.4097673095606307,0.4421052631578947,50.34,80.0,Itagibá,BA,-9.363269043936938
1600204,178,0.39527635744118084,0.39325842696629215,48.89,80.0,Calçoene,AP,-9.362364255881914
2106326,315,0.5578188350083442,0.4158730158730159,65.14,80.0,Maracaçumé,MA,-9.358116499165583
2704104,130,0.4733366392240761,0.45384615384615384,56.69,80.0,Lagoa da Canoa,AL,-9.356336077592388
1506807,4040,0.5375626930960713,0.5126237623762376,63.11,80.0,Santarém,PA,-9.353730690392872
1301159,112,0.4184171738101027,0.33035714285714285,51.19,80.0,Careiro da Várzea,AM,-9.348282618989728
5104807,348,0.551822555778497,0.5545977011494253,64.51,80.0,Jaciara,MT,-9.327744422150303
1504752,178,0.5399076047656204,0.43820224719101125,63.3,80.0,Mojuí dos Campos,PA,-9.30923952343796
2800605,279,0.28391308319063757,0.27956989247311825,37.7,80.0,Barra dos Coqueiros,SE,-9.308691680936246
2607000,266,0.5345825718166103,0.8007518796992481,62.73,80.0,Inajá,PE,-9.271742818338971
5008008,277,0.5751044770521638,0.48736462093862815,66.78,80.0,Terenos,MS,-9.269552294783615
5108402,3780,0.49092946205204213,0.6044973544973545,58.35,80.0,Várzea Grande,MT,-9.257053794795787
4102406,302,0.6754808500873316,0.7284768211920529,76.79,80.0,Bandeirantes,PR,-9.241914991266839
1508100,1132,0.4137090815294747,0.45229681978798586,50.61,80.0,Tucuruí,PA,-9.239091847052528
3147204,184,0.5889691750137812,0.6902173913043478,68.12,80.0,Paraguaçu,MG,-9.223082498621885
2916104,210,0.4213269979222206,0.2857142857142857,51.35,80.0,Itaparica,BA,-9.217300207777939
2707602,166,0.5563965349313866,0.6144578313253012,64.83,80.0,Quebrangulo,AL,-9.190346506861331
2932457,122,0.2770030016710445,0.22950819672131148,36.89,80.0,Umburanas,BA,-9.189699832895549
1500305,615,0.36308789309998857,0.3902439024390244,45.47,80.0,Afuá,PA,-9.161210690001141
2204402,136,0.36713131846072955,0.3897058823529412,45.87,80.0,Gilbués,PI,-9.156868153927043
5105101,390,0.5289523442022859,0.5974358974358974,62.05,80.0,Juara,MT,-9.154765579771407
2609907,510,0.40622228832300034,0.3137254901960784,49.75,80.0,Ouricuri,PE,-9.127771167699969
4318705,1839,0.5540217871634243,0.3833605220228385,64.51,80.0,São Leopoldo,RS,-9.107821283657572
1508209,447,0.35505408579327913,0.3825503355704698,44.6,80.0,Vigia,PA,-9.094591420672089
3542107,112,0.709158461189179,0.7142857142857143,80.0,80.0,Rafard,SP,-9.084153881082102
5102504,1038,0.4898754092140498,0.5163776493256262,58.07,80.0,Cáceres,MT,-9.082459078595015
2930774,302,0.3264341217951562,0.3443708609271523,41.71,80.0,Sobradinho,BA,-9.06658782048438
3156908,323,0.6009569820336954,0.7987616099071208,69.15,80.0,Sacramento,MG,-9.054301796630462
2102036,405,0.5984003999901246,0.6320987654320988,68.89,80.0,Bom Jesus das Selvas,MA,-9.04996000098754
3169356,283,0.6299986538130711,0.833922261484099,72.02,80.0,Três Marias,MG,-9.020134618692886
1300029,234,0.435852416786517,0.594017094017094,52.59,80.0,Alvarães,AM,-9.004758321348305
5106422,467,0.4067526993436291,0.42184154175588867,49.67,80.0,Peixoto de Azevedo,MT,-8.994730065637093
2614105,302,0.5693952552795696,0.5695364238410596,65.93,80.0,Sertânia,PE,-8.990474472043047
5107107,182,0.7101940747661936,0.6868131868131868,80.0,80.0,São José dos Quatro Marcos,MT,-8.98059252338065
2919553,1313,0.3531565602033312,0.3571972581873572,44.29,80.0,Luís Eduardo Magalhães,BA,-8.974343979666877
5002159,137,0.47045873480115363,0.45985401459854014,56.02,80.0,Bodoquena,MS,-8.974126519884642
1505635,153,0.5639633675898699,0.5686274509803921,65.37,80.0,Piçarra,PA,-8.973663241013014
2100154,119,0.623807453170347,0.6554621848739496,71.33,80.0,Água Doce do Maranhão,MA,-8.949254682965297
1506005,452,0.5579631586704559,0.4446902654867257,64.73,80.0,Prainha,PA,-8.933684132954419
2604205,267,0.47079256621889465,0.2209737827715356,56.0,80.0,Catende,PE,-8.920743378110537
5104203,117,0.7108231489991219,0.8461538461538461,80.0,80.0,Guiratinga,MT,-8.917685100087809
3546801,506,0.6571247909905943,0.6758893280632411,74.63,80.0,Santa Isabel,SP,-8.917520900940573
3302700,1946,0.5535587416747625,0.5976361767728674,64.27,80.0,Maricá,RJ,-8.914125832523744
5103403,5876,0.535380304018679,0.46919673247106874,62.45,80.0,Cuiabá,MT,-8.911969598132103
1301852,885,0.4755604313447199,0.3728813559322034,56.45,80.0,Iranduba,AM,-8.893956865528011
1502004,207,0.5233941736150055,0.357487922705314,61.22,80.0,Cachoeira do Arari,PA,-8.880582638499448
5003207,1250,0.4491165463155087,0.3848,53.78,80.0,Corumbá,MS,-8.868345368449134
2704401,190,0.4384327831958885,0.37894736842105264,52.71,80.0,Major Isidoro,AL,-8.866721680411146
3110707,110,0.6380829088374393,0.8181818181818182,72.66,80.0,Cambuquira,MG,-8.85170911625606
1506187,376,0.5776109629500328,0.699468085106383,66.61,80.0,Rondon do Pará,PA,-8.848903704996722
2917706,233,0.3642098205320453,0.40772532188841204,45.26,80.0,Jaguarari,BA,-8.839017946795465
2705804,139,0.39416035082255485,0.3597122302158273,48.24,80.0,Olho d'Água do Casado,AL,-8.823964917744519
2918506,122,0.2988996190591753,0.4344262295081967,38.71,80.0,Jussara,BA,-8.820038094082474
1501709,1230,0.45843806324615555,0.375609756097561,54.65,80.0,Bragança,PA,-8.806193675384442
3303500,6380,0.38634544869403586,0.3360501567398119,47.44,80.0,Nova Iguaçu,RJ,-8.805455130596414
2919603,146,0.25278593479855826,0.3013698630136986,34.07,80.0,Macajuba,BA,-8.791406520144175
2926004,329,0.31710870650985234,0.3525835866261398,40.5,80.0,Remanso,BA,-8.789129349014765
2901403,109,0.42418698970741453,0.28440366972477066,51.2,80.0,Angical,BA,-8.78130102925855
1702208,312,0.4019274874235095,0.5064102564102564,48.97,80.0,Araguatins,TO,-8.777251257649048
3301405,179,0.508143195041714,0.5586592178770949,59.59,80.0,Conceição de Macabu,RJ,-8.775680495828603
2105351,162,0.7123634629380284,0.7283950617283951,80.0,80.0,Itaipava do Grajaú,MA,-8.76365370619716
3170800,302,0.5886934419813463,0.7086092715231788,67.63,80.0,Várzea da Palma,MG,-8.760655801865362
2109908,865,0.4903909660994258,0.5167630057803468,57.79,80.0,Santa Inês,MA,-8.750903390057424
3125952,128,0.6180459566533276,0.75,70.55,80.0,Fervedouro,MG,-8.745404334667235
2110104,189,0.7126417729616568,0.798941798941799,80.0,80.0,Santa Quitéria do Maranhão,MA,-8.73582270383433
5007554,137,0.4985583733746717,0.5109489051094891,58.59,80.0,Santa Rita do Pardo,MS,-8.734162662532839
2611804,221,0.5881609929967648,0.6606334841628959,67.54,80.0,Ribeirão,PE,-8.723900700323526
2907806,156,0.3686276905014265,0.36538461538461536,45.57,80.0,Cícero Dantas,BA,-8.707230949857347
2804805,1790,0.26722053318703676,0.29720670391061454,35.42,80.0,Nossa Senhora do Socorro,SE,-8.697946681296326
2932309,105,0.3728293743072455,0.41904761904761906,45.98,80.0,Ubatã,BA,-8.697062569275445
4202404,2788,0.6039490974255269,0.6477761836441894,69.08,80.0,Blumenau,SC,-8.685090257447307
3302452,105,0.6022825930185036,0.780952380952381,68.9,80.0,Macuco,RJ,-8.671740698149641
2503001,241,0.42323722335868774,0.3029045643153527,50.99,80.0,Caaporã,PB,-8.66627766413123
2602803,508,0.5284490041204355,0.5551181102362205,61.51,80.0,Buíque,PE,-8.665099587956448
4211058,118,0.6033449085460468,0.5338983050847458,68.99,80.0,Monte Carlo,SC,-8.655509145395314
1500206,517,0.43277726183053944,0.4197292069632495,51.93,80.0,Acará,PA,-8.652273816946057
3118601,4601,0.5365991167098652,0.7061508367746142,62.31,80.0,Contagem,MG,-8.650088329013485
2919207,1280,0.35865240676576904,0.2875,44.48,80.0,Lauro de Freitas,BA,-8.614759323423094
3300456,3174,0.4003342783520265,0.391304347826087,48.64,80.0,Belford Roxo,RJ,-8.606572164797349
1506708,561,0.5425475524219203,0.5882352941176471,62.85,80.0,Santana do Araguaia,PA,-8.595244757807968
4217709,332,0.6117765949957086,0.5210843373493976,69.76,80.0,Sombrio,SC,-8.582340500429147
2204501,128,0.5043795325264457,0.6796875,59.02,80.0,Guadalupe,PI,-8.582046747355427
4207809,123,0.6717254933934905,0.6585365853658537,75.75,80.0,Irani,SC,-8.577450660650953
1505650,196,0.518359060189721,0.5714285714285714,60.41,80.0,Placas,PA,-8.5740939810279
2512705,142,0.5714563638664285,0.49295774647887325,65.68,80.0,Remígio,PB,-8.534363613357158
1720903,173,0.4287664123298115,0.42196531791907516,51.39,80.0,Taguatinga,TO,-8.51335876701885
2609006,214,0.663788205336781,0.822429906542056,74.88,80.0,Macaparana,PE,-8.5011794663219
5105507,200,0.49036539636927035,0.475,57.53,80.0,Vila Bela da Santíssima Trindade,MT,-8.49346036307297
2208809,161,0.44830540518018536,0.3167701863354037,53.32,80.0,Regeneração,PI,-8.489459481981463
1600105,112,0.37304619699478125,0.19642857142857142,45.79,80.0,Amapá,AP,-8.485380300521875
2201606,111,0.6981840954226854,0.6846846846846847,78.29,80.0,Beneditinos,PI,-8.471590457731466
1508035,193,0.5025504071563751,0.3626943005181347,58.72,80.0,Tracuateua,PA,-8.464959284362486
2201200,557,0.5518988279759084,0.599640933572711,63.62,80.0,Barras,PI,-8.430117202409157
5000708,405,0.34121227434091606,0.4148148148148148,42.53,80.0,Anastácio,MS,-8.408772565908393
3304151,262,0.6223790096614502,0.7061068702290076,70.62,80.0,Quissamã,RJ,-8.382099033854985
2925253,173,0.30308245246361754,0.3699421965317919,38.69,80.0,Ponto Novo,BA,-8.381754753638244
4202057,140,0.5831900795244903,0.5,66.68,80.0,Balneário Barra do Sul,SC,-8.360992047550972
3120904,726,0.6166921323595045,0.7327823691460055,70.03,80.0,Curvelo,MG,-8.36078676404955
2905305,135,0.2884090681467544,0.3037037037037037,37.2,80.0,Cafarnaum,BA,-8.359093185324564
2614204,353,0.5835093758294818,0.7450424929178471,66.7,80.0,Sirinhaém,PE,-8.349062417051819
2907707,105,0.4017645879933709,0.3619047619047619,48.5,80.0,Chorrochó,BA,-8.323541200662909
2108058,179,0.6140139363724317,0.6871508379888268,69.72,80.0,Paulino Neves,MA,-8.318606362756825
2204659,148,0.44276029342676226,0.33783783783783783,52.58,80.0,Ilha Grande,PI,-8.303970657323774
3305109,2543,0.4258025649324483,0.36059771922925676,50.86,80.0,São João de Meriti,RJ,-8.279743506755175
1303007,136,0.613377650503089,0.5955882352941176,69.59,80.0,Nhamundá,AM,-8.2522349496911
3300233,634,0.6303602644698376,0.6861198738170347,71.27,80.0,Armação dos Búzios,RJ,-8.233973553016234
3154606,3421,0.5494489525459438,0.6062554808535516,63.16,80.0,Ribeirão das Neves,MG,-8.215104745405611
1506203,525,0.46831296190200844,0.5085714285714286,55.04,80.0,Salinópolis,PA,-8.208703809799154
2506004,253,0.5928407740846943,0.6442687747035574,67.49,80.0,Esperança,PB,-8.205922591530566
4203600,395,0.6113777539687828,0.6430379746835443,69.34,80.0,Campos Novos,SC,-8.20222460312172
3521309,143,0.6975006619283315,0.6433566433566433,77.95,80.0,Ipuã,SP,-8.199933807166857
5107602,2966,0.5348532520196005,0.6065407956844234,61.65,80.0,Rondonópolis,MT,-8.164674798039947
2101301,177,0.6342127563172275,0.576271186440678,71.58,80.0,Bacuri,MA,-8.158724368277248
5107925,1711,0.7119802353303536,0.8158971361776739,79.35,80.0,Sorriso,MT,-8.15197646696464
3507100,292,0.6490258986389781,0.5376712328767124,73.04,80.0,Bom Jesus dos Perdões,SP,-8.137410136102204
1503200,303,0.389622191190403,0.46534653465346537,47.07,80.0,Igarapé-Açu,PA,-8.107780880959702
2109270,219,0.6025015757283604,0.4063926940639269,68.35,80.0,Presidente Sarney,MA,-8.099842427163956
1304401,257,0.4470394526441206,0.44357976653696496,52.79,80.0,Urucurituba,AM,-8.086054735587943
2709202,160,0.38058398315194564,0.475,46.14,80.0,Traipu,AL,-8.081601684805435
1101401,172,0.6653598916482469,0.7093023255813954,74.6,80.0,Monte Negro,RO,-8.064010835175296
2703106,242,0.3650931014071205,0.23553719008264462,44.57,80.0,Igaci,AL,-8.060689859287955
2915809,252,0.2971661635126499,0.2698412698412698,37.77,80.0,Itambé,BA,-8.053383648735014
3151701,140,0.719595320407165,0.7071428571428572,80.0,80.0,Poço Fundo,MG,-8.040467959283504
3148004,1280,0.6453258668231271,0.803125,72.56,80.0,Patos de Minas,MG,-8.02741331768729
1711902,177,0.33310019516808353,0.3559322033898305,41.33,80.0,Lagoa da Confusão,TO,-8.019980483191645
3134202,894,0.6046789436262525,0.6387024608501118,68.48,80.0,Ituiutaba,MG,-8.012105637374752
4205803,230,0.5497491153880882,0.6739130434782609,62.97,80.0,Garuva,SC,-7.995088461191173
1700707,110,0.5031592094391315,0.7181818181818181,58.3,80.0,Alvorada,TO,-7.984079056086848
1503804,464,0.4503370708972074,0.3771551724137931,53.01,80.0,Jacundá,PA,-7.9762929102792555
5201405,5454,0.5899031963401857,0.6928859552621929,66.95,80.0,Aparecida de Goiânia,GO,-7.959680365981427
2613701,951,0.4769719981686281,0.5099894847528917,55.62,80.0,São Lourenço da Mata,PE,-7.922800183137184
3165537,475,0.7210126200116596,0.8252631578947368,80.0,80.0,Sarzedo,MG,-7.898737998834051
2405801,277,0.3020839667354679,0.36462093862815886,38.1,80.0,João Câmara,RN,-7.891603326453211
4215505,230,0.6284392046728426,0.5739130434782609,70.72,80.0,Santa Cecília,SC,-7.876079532715735
2613206,177,0.5917029426848686,0.5423728813559322,67.04,80.0,São João,PE,-7.86970573151315
2601102,937,0.5656894111196562,0.5229455709711847,64.43,80.0,Araripina,PE,-7.8610588880343855
2700102,150,0.49949365337344176,0.4866666666666667,57.79,80.0,Água Branca,AL,-7.840634662655823
2805307,100,0.3330332412488898,0.39,41.14,80.0,Pirambu,SE,-7.83667587511102
2604106,3085,0.552942721628987,0.5831442463533225,63.13,80.0,Caruaru,PE,-7.835727837101295
2510105,109,0.6272352856353302,0.6697247706422018,70.55,80.0,Nova Floresta,PB,-7.826471436466981
4209904,179,0.5856670323820025,0.6033519553072626,66.39,80.0,Lontras,SC,-7.823296761799753
2606804,1170,0.6041119203182361,0.67008547008547,68.23,80.0,Igarassu,PE,-7.818807968176394
3117504,206,0.5784149983689525,0.8058252427184466,65.66,80.0,Conceição do Mato Dentro,MG,-7.818500163104744
2923704,233,0.2889695412147114,0.2446351931330472,36.71,80.0,Paratinga,BA,-7.813045878528861
5004007,100,0.7141890836917507,0.74,79.23,80.0,Glória de Dourados,MS,-7.811091630824933
2920205,190,0.3281523337790311,0.3368421052631579,40.62,80.0,Malhada,BA,-7.804766622096892
1501204,261,0.3486485149529943,0.39080459770114945,42.66,80.0,Baião,PA,-7.795148504700563
4213609,249,0.6567633497249346,0.6746987951807228,73.47,80.0,Porto União,SC,-7.793665027506549
2608701,103,0.6599670336200413,0.8640776699029126,73.76,80.0,Lagoa dos Gatos,PE,-7.763296637995879
5005004,360,0.41311282150430084,0.5416666666666666,49.07,80.0,Jardim,MS,-7.758717849569919
2100956,133,0.6962520402856572,0.7443609022556391,77.37,80.0,Arame,MA,-7.744795971434286
3131208,179,0.7144333521958085,0.770949720670391,79.18,80.0,Ipanema,MG,-7.7366647804191615
3114204,205,0.6353336336108597,0.7268292682926829,71.27,80.0,Carmo do Cajuru,MG,-7.736636638914028
5103502,291,0.5348702694227954,0.6082474226804123,61.22,80.0,Diamantino,MT,-7.732973057720464
2108256,189,0.6266870527978806,0.5767195767195767,70.35,80.0,Pedro do Rosário,MA,-7.68129472021193
2917805,143,0.3350674246471588,0.46853146853146854,41.18,80.0,Jaguaripe,BA,-7.673257535284122
2925709,107,0.37479231629121756,0.3177570093457944,45.13,80.0,Presidente Jânio Quadros,BA,-7.650768370878247
3157906,170,0.6681585133673409,0.6,74.46,80.0,Santa Margarida,MG,-7.644148663265909
3152808,334,0.5578884049926291,0.5,63.42,80.0,Prata,MG,-7.631159500737084
3300308,712,0.4884920518289294,0.48735955056179775,56.48,80.0,Barra do Piraí,RJ,-7.630794817107059
2205953,139,0.7237190628477139,0.8992805755395683,80.0,80.0,Marcolândia,PI,-7.6280937152286015
5008305,1634,0.6542359446469747,0.8298653610771114,73.04,80.0,Três Lagoas,MS,-7.6164055353025475
2103257,170,0.6316038930352712,0.8647058823529412,70.76,80.0,Cidelândia,MA,-7.599610696472887
1720200,165,0.3459363198479978,0.3696969696969697,42.19,80.0,São Miguel do Tocantins,TO,-7.59636801520022
4323002,2430,0.581440062819905,0.37736625514403294,65.74,80.0,Viamão,RS,-7.595993718009495
2922300,174,0.3127584729581293,0.5172413793103449,38.86,80.0,Muritiba,BA,-7.584152704187069
2108603,539,0.5428136992941498,0.47680890538033394,61.85,80.0,Pinheiro,MA,-7.568630070585023
2616308,223,0.5724576178935975,0.6816143497757847,64.81,80.0,Vicência,PE,-7.564238210640255
2805406,345,0.24716769467501987,0.26666666666666666,32.28,80.0,Poço Redondo,SE,-7.5632305324980145
5005806,183,0.5488678787086648,0.6174863387978142,62.45,80.0,Nioaque,MS,-7.563212129133518
1502905,315,0.3792902814141963,0.3396825396825397,45.47,80.0,Curuçá,PA,-7.54097185858037
2611705,154,0.6160146507135443,0.6818181818181818,69.13,80.0,Riacho das Almas,PE,-7.528534928645563
2927309,201,0.5073627916075484,0.4577114427860697,58.26,80.0,Salinas da Margarida,BA,-7.523720839245158
3538204,138,0.7114391313273014,0.7898550724637681,78.66,80.0,Pinhalzinho,SP,-7.516086867269848
1713205,135,0.46283464653038353,0.4444444444444444,53.79,80.0,Miracema do Tocantins,TO,-7.506535346961648
5006002,381,0.43065175011000234,0.5695538057742782,50.57,80.0,Nova Alvorada do Sul,MS,-7.504824988999765
3162559,152,0.7019834830122205,0.7171052631578947,77.7,80.0,São João do Manhuaçu,MG,-7.5016516987779625
2201101,122,0.4587956588723664,0.45081967213114754,53.38,80.0,Avelino Lopes,PI,-7.500434112763365
5002407,393,0.5428253706883379,0.6564885496183206,61.77,80.0,Caarapó,MS,-7.487462931166213
1702109,1972,0.4171064187402296,0.5081135902636917,49.19,80.0,Araguaína,TO,-7.479358125977043
1709302,209,0.4220663718089043,0.4784688995215311,49.68,80.0,Guaraí,TO,-7.473362819109575
2925204,291,0.5941284251755257,0.5154639175257731,66.86,80.0,Pojuca,BA,-7.44715748244743
3304102,123,0.41706906112781894,0.5284552845528455,49.15,80.0,Porciúncula,RJ,-7.4430938872181045
2920908,101,0.30437833471610054,0.26732673267326734,37.88,80.0,Mascote,BA,-7.442166528389947
2111508,453,0.6208101061495588,0.6578366445916115,69.52,80.0,São Mateus do Maranhão,MA,-7.438989385044117
3100906,189,0.6380473761948001,0.6243386243386243,71.23,80.0,Águas Formosas,MG,-7.425262380519989
5003157,341,0.7186134468393031,0.6187683284457478,79.28,80.0,Coronel Sapucaia,MS,-7.418655316069689
2904902,242,0.328677291694461,0.3305785123966942,40.27,80.0,Cachoeira,BA,-7.402270830553903
4218806,129,0.5861389859967495,0.7286821705426356,66.0,80.0,Turvo,SC,-7.386101400325046
5007901,726,0.4238900479375549,0.38980716253443526,49.77,80.0,Sidrolândia,MS,-7.380995206244513
