id_municipio,alunos,soma_rw,soma_w,taxa_real_2024,risco_previsto,nome,sigla_uf
3517703,180,68.54624112202688,196.9999998,0.7777777777777778,0.347950462901609,Guará,SP
5106752,705,277.82502430842635,798.57,0.6695035460992907,0.34790315727916943,Pontes e Lacerda,MT
4105805,3101,1277.9130421261295,3673.42,0.6091583360206385,0.347881005201183,Colombo,PR
3557006,1103,424.22928991150235,1219.9999976,0.5485040797824116,0.3477289268410261,Votorantim,SP
3300407,1314,537.5295810085353,1546.46,0.6423135464231354,0.34758712220719273,Barra Mansa,RJ
3139607,222,89.01072316131857,256.21999999999997,0.7162162162162162,0.347399590825535,Mantena,MG
3131901,679,254.20298093207077,731.87,0.8041237113402062,0.34733351678859736,Itabirito,MG
3549805,3296,1350.7401884756835,3889.000017,0.5700849514563107,0.347323266282126,São José do Rio Preto,SP
3512209,337,130.2142161138305,375.0000031,0.5548961424332344,0.3472379067663813,Conchal,SP
3132909,104,39.2100770284373,112.94000000000001,0.7980769230769231,0.3471761734410952,Itamogi,MG
3518404,904,339.49563741478636,978.0000033,0.5597345132743363,0.3471325524225449,Guaratinguetá,SP
3304409,147,58.69312294896192,169.15,0.6530612244897959,0.3469886074428727,Rio Claro,RJ
3132206,142,51.276719236199305,147.84,0.9084507042253521,0.34683928054788493,Itaguara,MG
2400703,137,53.69839768897368,154.85,0.5255474452554745,0.34677686592814777,Alto do Rodrigues,RN
4105904,204,82.24013859731413,237.18,0.7843137254901961,0.3467414562666082,Colorado,PR
3530607,4279,1652.9574138097555,4768.0000055,0.48118719326945547,0.3466773095434208,Mogi das Cruzes,SP
3124005,151,61.72791218884755,178.11,0.8543046357615894,0.34657184991773365,Ervália,MG
3531803,754,313.92166386421803,906.0000007,0.47214854111405835,0.3464919024521785,Monte Mor,SP
4111258,443,170.50154018174987,492.71,0.5327313769751693,0.34604846701254266,Itaperuçu,PR
3146909,134,52.237704897872035,150.98,0.8955223880597015,0.3459908921570542,Papagaios,MG
3145604,348,128.50202159302717,371.42,0.8563218390804598,0.3459749652496558,Oliveira,MG
4202206,121,48.80568216846886,141.11,0.7024793388429752,0.34586976237310507,Benedito Novo,SC
5008305,1634,567.042677857301,1639.97,0.8298653610771114,0.34576405535302535,Três Lagoas,MS
4301305,116,53.872020775029995,155.9999996,0.4482758620689655,0.345333467392073,Arroio Grande,RS
2516300,132,47.3152914319576,137.06,0.6439393939393939,0.3452159012983919,Sumé,PB
5004601,350,121.85888747625808,353.03000000000003,0.7942857142857143,0.3451799775550465,Itaquiraí,MS
2100709,141,53.17703981806525,154.1,0.41134751773049644,0.3450813745494176,Anajatuba,MA
